index,Year,Period,Week Ending,State,State ANSI,Watershed,Data Item,Value,CV (%)
328,2015,APR THRU JUN,,KANSAS,20,,ADDED & REPLACED,"2,800",
329,2015,APR THRU JUN,,KENTUCKY,21,,ADDED & REPLACED,"3,600",
330,2015,APR THRU JUN,,LOUISIANA,22,,ADDED & REPLACED,"6,500",
331,2015,APR THRU JUN,,MAINE,23,,ADDED & REPLACED,"3,500",
332,2015,APR THRU JUN,,MARYLAND,24,,ADDED & REPLACED,"2,600",
333,2015,APR THRU JUN,,MASSACHUSETTS,25,,ADDED & REPLACED,940,
334,2015,APR THRU JUN,,MICHIGAN,26,,ADDED & REPLACED,"13,500",
335,2015,APR THRU JUN,,MINNESOTA,27,,ADDED & REPLACED,"20,000",
336,2015,APR THRU JUN,,MISSISSIPPI,28,,ADDED & REPLACED,"5,500",
337,2015,APR THRU JUN,,MISSOURI,29,,ADDED & REPLACED,"1,900",
338,2015,APR THRU JUN,,MONTANA,30,,ADDED & REPLACED,"14,000",
339,2015,APR THRU JUN,,NEBRASKA,31,,ADDED & REPLACED,"15,500",
340,2015,APR THRU JUN,,NEW JERSEY,34,,ADDED & REPLACED,"2,100",
341,2015,APR THRU JUN,,NEW MEXICO,35,,ADDED & REPLACED,"1,500",
342,2015,APR THRU JUN,,NEW YORK,36,,ADDED & REPLACED,"11,000",
343,2015,APR THRU JUN,,NORTH CAROLINA,37,,ADDED & REPLACED,"5,500",
344,2015,APR THRU JUN,,NORTH DAKOTA,38,,ADDED & REPLACED,"39,000",
345,2015,APR THRU JUN,,OHIO,39,,ADDED & REPLACED,"10,000",
346,2015,APR THRU JUN,,OKLAHOMA,40,,ADDED & REPLACED,"5,500",
347,2015,APR THRU JUN,,OREGON,41,,ADDED & REPLACED,"14,500",
348,2015,APR THRU JUN,,PENNSYLVANIA,42,,ADDED & REPLACED,"8,500",
349,2015,APR THRU JUN,,SOUTH CAROLINA,45,,ADDED & REPLACED,"1,100",
350,2015,APR THRU JUN,,SOUTH DAKOTA,46,,ADDED & REPLACED,"27,000",
351,2015,APR THRU JUN,,TENNESSEE,47,,ADDED & REPLACED,"3,600",
352,2015,APR THRU JUN,,TEXAS,48,,ADDED & REPLACED,"76,000",
353,2015,APR THRU JUN,,UTAH,49,,ADDED & REPLACED,"10,000",
354,2015,APR THRU JUN,,VERMONT,50,,ADDED & REPLACED,580,
355,2015,APR THRU JUN,,VIRGINIA,51,,ADDED & REPLACED,"2,100",
356,2015,APR THRU JUN,,WASHINGTON,53,,ADDED & REPLACED,"15,000",
357,2015,APR THRU JUN,,WEST VIRGINIA,54,,ADDED & REPLACED,"2,900",
358,2015,APR THRU JUN,,WISCONSIN,55,,ADDED & REPLACED,"10,000",
359,2015,APR THRU JUN,,WYOMING,56,,ADDED & REPLACED,"7,500",
360,2015,JUL THRU SEP,,ALABAMA,1,,ADDED & REPLACED,160,
361,2015,JUL THRU SEP,,ARIZONA,4,,ADDED & REPLACED,"4,300",
362,2015,JUL THRU SEP,,ARKANSAS,5,,ADDED & REPLACED,500,
363,2015,JUL THRU SEP,,CALIFORNIA,6,,ADDED & REPLACED,"40,000",
364,2015,JUL THRU SEP,,COLORADO,8,,ADDED & REPLACED,"1,400",
365,2015,JUL THRU SEP,,CONNECTICUT,9,,ADDED & REPLACED,190,
366,2015,JUL THRU SEP,,FLORIDA,12,,ADDED & REPLACED,"37,000",
367,2015,JUL THRU SEP,,GEORGIA,13,,ADDED & REPLACED,"19,500",
368,2015,JUL THRU SEP,,HAWAII,15,,ADDED & REPLACED,"1,200",
369,2015,JUL THRU SEP,,IDAHO,16,,ADDED & REPLACED,"5,500",
370,2015,JUL THRU SEP,,ILLINOIS,17,,ADDED & REPLACED,"1,300",
371,2015,JUL THRU SEP,,INDIANA,18,,ADDED & REPLACED,"1,400",
372,2015,JUL THRU SEP,,IOWA,19,,ADDED & REPLACED,640,
373,2015,JUL THRU SEP,,KANSAS,20,,ADDED & REPLACED,100,
374,2015,JUL THRU SEP,,KENTUCKY,21,,ADDED & REPLACED,170,
375,2015,JUL THRU SEP,,LOUISIANA,22,,ADDED & REPLACED,"2,300",
376,2015,JUL THRU SEP,,MAINE,23,,ADDED & REPLACED,410,
377,2015,JUL THRU SEP,,MARYLAND,24,,ADDED & REPLACED,730,
378,2015,JUL THRU SEP,,MASSACHUSETTS,25,,ADDED & REPLACED,290,
379,2015,JUL THRU SEP,,MICHIGAN,26,,ADDED & REPLACED,"3,300",
380,2015,JUL THRU SEP,,MINNESOTA,27,,ADDED & REPLACED,640,
381,2015,JUL THRU SEP,,MISSISSIPPI,28,,ADDED & REPLACED,260,
382,2015,JUL THRU SEP,,MISSOURI,29,,ADDED & REPLACED,700,
383,2015,JUL THRU SEP,,MONTANA,30,,ADDED & REPLACED,"3,200",
384,2015,JUL THRU SEP,,NEBRASKA,31,,ADDED & REPLACED,500,
385,2015,JUL THRU SEP,,NEW JERSEY,34,,ADDED & REPLACED,190,
386,2015,JUL THRU SEP,,NEW MEXICO,35,,ADDED & REPLACED,"1,300",
387,2015,JUL THRU SEP,,NEW YORK,36,,ADDED & REPLACED,"4,400",
388,2015,JUL THRU SEP,,NORTH CAROLINA,37,,ADDED & REPLACED,"2,500",
389,2015,JUL THRU SEP,,NORTH DAKOTA,38,,ADDED & REPLACED,"11,000",
390,2015,JUL THRU SEP,,OHIO,39,,ADDED & REPLACED,"2,300",
391,2015,JUL THRU SEP,,OKLAHOMA,40,,ADDED & REPLACED,160,
392,2015,JUL THRU SEP,,OREGON,41,,ADDED & REPLACED,"8,000",
393,2015,JUL THRU SEP,,PENNSYLVANIA,42,,ADDED & REPLACED,"1,800",
394,2015,JUL THRU SEP,,SOUTH CAROLINA,45,,ADDED & REPLACED,880,
395,2015,JUL THRU SEP,,SOUTH DAKOTA,46,,ADDED & REPLACED,"2,100",
396,2015,JUL THRU SEP,,TENNESSEE,47,,ADDED & REPLACED,500,
397,2015,JUL THRU SEP,,TEXAS,48,,ADDED & REPLACED,"5,500",
398,2015,JUL THRU SEP,,UTAH,49,,ADDED & REPLACED,"1,400",
399,2015,JUL THRU SEP,,VERMONT,50,,ADDED & REPLACED,30,
400,2015,JUL THRU SEP,,VIRGINIA,51,,ADDED & REPLACED,520,
401,2015,JUL THRU SEP,,WASHINGTON,53,,ADDED & REPLACED,"1,800",
402,2015,JUL THRU SEP,,WEST VIRGINIA,54,,ADDED & REPLACED,300,
403,2015,JUL THRU SEP,,WISCONSIN,55,,ADDED & REPLACED,"1,300",
404,2015,JUL THRU SEP,,WYOMING,56,,ADDED & REPLACED,270,
405,2015,OCT THRU DEC,,ALABAMA,1,,ADDED & REPLACED,80,
406,2015,OCT THRU DEC,,ARIZONA,4,,ADDED & REPLACED,"3,000",
407,2015,OCT THRU DEC,,ARKANSAS,5,,ADDED & REPLACED,"1,900",
408,2015,OCT THRU DEC,,CALIFORNIA,6,,ADDED & REPLACED,"39,000",
409,2015,OCT THRU DEC,,COLORADO,8,,ADDED & REPLACED,"3,400",
410,2015,OCT THRU DEC,,CONNECTICUT,9,,ADDED & REPLACED,40,
411,2015,OCT THRU DEC,,FLORIDA,12,,ADDED & REPLACED,"30,000",
412,2015,OCT THRU DEC,,GEORGIA,13,,ADDED & REPLACED,"4,400",
413,2015,OCT THRU DEC,,HAWAII,15,,ADDED & REPLACED,"2,700",
414,2015,OCT THRU DEC,,IDAHO,16,,ADDED & REPLACED,"5,500",
415,2015,OCT THRU DEC,,ILLINOIS,17,,ADDED & REPLACED,0,
416,2015,OCT THRU DEC,,INDIANA,18,,ADDED & REPLACED,140,
417,2015,OCT THRU DEC,,IOWA,19,,ADDED & REPLACED,40,
418,2015,OCT THRU DEC,,KANSAS,20,,ADDED & REPLACED,50,
419,2015,OCT THRU DEC,,KENTUCKY,21,,ADDED & REPLACED,20,
420,2015,OCT THRU DEC,,LOUISIANA,22,,ADDED & REPLACED,"1,100",
421,2015,OCT THRU DEC,,MAINE,23,,ADDED & REPLACED,530,
422,2015,OCT THRU DEC,,MARYLAND,24,,ADDED & REPLACED,0,
423,2015,OCT THRU DEC,,MASSACHUSETTS,25,,ADDED & REPLACED,30,
424,2015,OCT THRU DEC,,MICHIGAN,26,,ADDED & REPLACED,210,
425,2015,OCT THRU DEC,,MINNESOTA,27,,ADDED & REPLACED,600,
426,2015,OCT THRU DEC,,MISSISSIPPI,28,,ADDED & REPLACED,500,
427,2015,OCT THRU DEC,,MISSOURI,29,,ADDED & REPLACED,30,
428,2015,OCT THRU DEC,,MONTANA,30,,ADDED & REPLACED,"1,000",
429,2015,OCT THRU DEC,,NEBRASKA,31,,ADDED & REPLACED,10,
430,2015,OCT THRU DEC,,NEW JERSEY,34,,ADDED & REPLACED,20,
431,2015,OCT THRU DEC,,NEW MEXICO,35,,ADDED & REPLACED,290,
432,2015,OCT THRU DEC,,NEW YORK,36,,ADDED & REPLACED,260,
433,2015,OCT THRU DEC,,NORTH CAROLINA,37,,ADDED & REPLACED,510,
434,2015,OCT THRU DEC,,NORTH DAKOTA,38,,ADDED & REPLACED,"2,700",
435,2015,OCT THRU DEC,,OHIO,39,,ADDED & REPLACED,200,
436,2015,OCT THRU DEC,,OKLAHOMA,40,,ADDED & REPLACED,290,
437,2015,OCT THRU DEC,,OREGON,41,,ADDED & REPLACED,200,
438,2015,OCT THRU DEC,,PENNSYLVANIA,42,,ADDED & REPLACED,"1,300",
439,2015,OCT THRU DEC,,SOUTH CAROLINA,45,,ADDED & REPLACED,640,
440,2015,OCT THRU DEC,,SOUTH DAKOTA,46,,ADDED & REPLACED,"2,400",
441,2015,OCT THRU DEC,,TENNESSEE,47,,ADDED & REPLACED,70,
442,2015,OCT THRU DEC,,TEXAS,48,,ADDED & REPLACED,"13,000",
443,2015,OCT THRU DEC,,UTAH,49,,ADDED & REPLACED,120,
444,2015,OCT THRU DEC,,VERMONT,50,,ADDED & REPLACED,10,
445,2015,OCT THRU DEC,,VIRGINIA,51,,ADDED & REPLACED,0,
446,2015,OCT THRU DEC,,WASHINGTON,53,,ADDED & REPLACED,330,
447,2015,OCT THRU DEC,,WEST VIRGINIA,54,,ADDED & REPLACED,190,
448,2015,OCT THRU DEC,,WISCONSIN,55,,ADDED & REPLACED,210,
449,2015,OCT THRU DEC,,WYOMING,56,,ADDED & REPLACED,30,
450,2017,JAN THRU MAR,,ALABAMA,1,,"INVENTORY, MAX","7,000",
451,2017,JAN THRU MAR,,ARIZONA,4,,"INVENTORY, MAX","32,000",
452,2017,JAN THRU MAR,,ARKANSAS,5,,"INVENTORY, MAX","20,000",
453,2017,JAN THRU MAR,,CALIFORNIA,6,,"INVENTORY, MAX","1,440,000",
454,2017,JAN THRU MAR,,COLORADO,8,,"INVENTORY, MAX","21,000",
455,2017,JAN THRU MAR,,CONNECTICUT,9,,"INVENTORY, MAX","3,100",
456,2017,JAN THRU MAR,,FLORIDA,12,,"INVENTORY, MAX","265,000",
457,2017,JAN THRU MAR,,GEORGIA,13,,"INVENTORY, MAX","125,000",
458,2017,JAN THRU MAR,,HAWAII,15,,"INVENTORY, MAX","13,000",
459,2017,JAN THRU MAR,,IDAHO,16,,"INVENTORY, MAX","99,000",
460,2017,JAN THRU MAR,,ILLINOIS,17,,"INVENTORY, MAX","11,000",
461,2017,JAN THRU MAR,,INDIANA,18,,"INVENTORY, MAX","7,500",
462,2017,JAN THRU MAR,,IOWA,19,,"INVENTORY, MAX","15,500",
463,2017,JAN THRU MAR,,KANSAS,20,,"INVENTORY, MAX","3,800",
464,2017,JAN THRU MAR,,KENTUCKY,21,,"INVENTORY, MAX","7,000",
465,2017,JAN THRU MAR,,LOUISIANA,22,,"INVENTORY, MAX","47,000",
466,2017,JAN THRU MAR,,MAINE,23,,"INVENTORY, MAX","3,100",
467,2017,JAN THRU MAR,,MARYLAND,24,,"INVENTORY, MAX","9,000",
468,2017,JAN THRU MAR,,MASSACHUSETTS,25,,"INVENTORY, MAX","3,300",
469,2017,JAN THRU MAR,,MICHIGAN,26,,"INVENTORY, MAX","59,000",
470,2017,JAN THRU MAR,,MINNESOTA,27,,"INVENTORY, MAX","41,000",
471,2017,JAN THRU MAR,,MISSISSIPPI,28,,"INVENTORY, MAX","68,000",
472,2017,JAN THRU MAR,,MISSOURI,29,,"INVENTORY, MAX","7,500",
473,2017,JAN THRU MAR,,MONTANA,30,,"INVENTORY, MAX","46,000",
474,2017,JAN THRU MAR,,NEBRASKA,31,,"INVENTORY, MAX","13,000",
475,2017,JAN THRU MAR,,NEW JERSEY,34,,"INVENTORY, MAX","6,500",
476,2017,JAN THRU MAR,,NEW MEXICO,35,,"INVENTORY, MAX","5,500",
477,2017,JAN THRU MAR,,NEW YORK,36,,"INVENTORY, MAX","33,000",
478,2017,JAN THRU MAR,,NORTH CAROLINA,37,,"INVENTORY, MAX","23,000",
479,2017,JAN THRU MAR,,NORTH DAKOTA,38,,"INVENTORY, MAX","123,000",
480,2017,JAN THRU MAR,,OHIO,39,,"INVENTORY, MAX","17,500",
481,2017,JAN THRU MAR,,OKLAHOMA,40,,"INVENTORY, MAX","26,000",
482,2017,JAN THRU MAR,,OREGON,41,,"INVENTORY, MAX","90,000",
483,2017,JAN THRU MAR,,PENNSYLVANIA,42,,"INVENTORY, MAX","18,000",
484,2017,JAN THRU MAR,,SOUTH CAROLINA,45,,"INVENTORY, MAX","17,500",
485,2017,JAN THRU MAR,,SOUTH DAKOTA,46,,"INVENTORY, MAX","48,000",
486,2017,JAN THRU MAR,,TENNESSEE,47,,"INVENTORY, MAX","8,500",
487,2017,JAN THRU MAR,,TEXAS,48,,"INVENTORY, MAX","330,000",
488,2017,JAN THRU MAR,,UTAH,49,,"INVENTORY, MAX","18,500",
489,2017,JAN THRU MAR,,VERMONT,50,,"INVENTORY, MAX","6,500",
490,2017,JAN THRU MAR,,VIRGINIA,51,,"INVENTORY, MAX","8,000",
491,2017,JAN THRU MAR,,WASHINGTON,53,,"INVENTORY, MAX","104,000",
492,2017,JAN THRU MAR,,WEST VIRGINIA,54,,"INVENTORY, MAX","8,000",
493,2017,JAN THRU MAR,,WISCONSIN,55,,"INVENTORY, MAX","22,000",
494,2017,JAN THRU MAR,,WYOMING,56,,"INVENTORY, MAX","17,000",
495,2017,APR THRU JUN,,ALABAMA,1,,"INVENTORY, MAX","6,500",
496,2017,APR THRU JUN,,ARIZONA,4,,"INVENTORY, MAX","22,000",
497,2017,APR THRU JUN,,ARKANSAS,5,,"INVENTORY, MAX","17,000",
498,2017,APR THRU JUN,,CALIFORNIA,6,,"INVENTORY, MAX","1,180,000",
499,2017,APR THRU JUN,,COLORADO,8,,"INVENTORY, MAX","29,000",
500,2017,APR THRU JUN,,CONNECTICUT,9,,"INVENTORY, MAX","3,000",
501,2017,APR THRU JUN,,FLORIDA,12,,"INVENTORY, MAX","250,000",
502,2017,APR THRU JUN,,GEORGIA,13,,"INVENTORY, MAX","142,000",
503,2017,APR THRU JUN,,HAWAII,15,,"INVENTORY, MAX","12,000",
504,2017,APR THRU JUN,,IDAHO,16,,"INVENTORY, MAX","78,000",
505,2017,APR THRU JUN,,ILLINOIS,17,,"INVENTORY, MAX","12,500",
506,2017,APR THRU JUN,,INDIANA,18,,"INVENTORY, MAX","11,000",
507,2017,APR THRU JUN,,IOWA,19,,"INVENTORY, MAX","23,000",
508,2017,APR THRU JUN,,KANSAS,20,,"INVENTORY, MAX","4,900",
509,2017,APR THRU JUN,,KENTUCKY,21,,"INVENTORY, MAX","7,000",
510,2017,APR THRU JUN,,LOUISIANA,22,,"INVENTORY, MAX","56,000",
511,2017,APR THRU JUN,,MAINE,23,,"INVENTORY, MAX","40,000",
512,2017,APR THRU JUN,,MARYLAND,24,,"INVENTORY, MAX","9,500",
513,2017,APR THRU JUN,,MASSACHUSETTS,25,,"INVENTORY, MAX","8,000",
514,2017,APR THRU JUN,,MICHIGAN,26,,"INVENTORY, MAX","79,000",
515,2017,APR THRU JUN,,MINNESOTA,27,,"INVENTORY, MAX","128,000",
516,2017,APR THRU JUN,,MISSISSIPPI,28,,"INVENTORY, MAX","89,000",
517,2017,APR THRU JUN,,MISSOURI,29,,"INVENTORY, MAX","7,500",
518,2017,APR THRU JUN,,MONTANA,30,,"INVENTORY, MAX","134,000",
519,2017,APR THRU JUN,,NEBRASKA,31,,"INVENTORY, MAX","63,000",
520,2017,APR THRU JUN,,NEW JERSEY,34,,"INVENTORY, MAX","21,000",
521,2017,APR THRU JUN,,NEW MEXICO,35,,"INVENTORY, MAX","7,500",
522,2017,APR THRU JUN,,NEW YORK,36,,"INVENTORY, MAX","41,000",
523,2017,APR THRU JUN,,NORTH CAROLINA,37,,"INVENTORY, MAX","25,000",
524,2017,APR THRU JUN,,NORTH DAKOTA,38,,"INVENTORY, MAX","385,000",
525,2017,APR THRU JUN,,OHIO,39,,"INVENTORY, MAX","14,500",
526,2017,APR THRU JUN,,OKLAHOMA,40,,"INVENTORY, MAX","25,000",
527,2017,APR THRU JUN,,OREGON,41,,"INVENTORY, MAX","108,000",
528,2017,APR THRU JUN,,PENNSYLVANIA,42,,"INVENTORY, MAX","16,500",
529,2017,APR THRU JUN,,SOUTH CAROLINA,45,,"INVENTORY, MAX","20,000",
530,2017,APR THRU JUN,,SOUTH DAKOTA,46,,"INVENTORY, MAX","152,000",
531,2017,APR THRU JUN,,TENNESSEE,47,,"INVENTORY, MAX","9,000",
532,2017,APR THRU JUN,,TEXAS,48,,"INVENTORY, MAX","345,000",
533,2017,APR THRU JUN,,UTAH,49,,"INVENTORY, MAX","35,000",
534,2017,APR THRU JUN,,VERMONT,50,,"INVENTORY, MAX","8,000",
535,2017,APR THRU JUN,,VIRGINIA,51,,"INVENTORY, MAX","9,000",
536,2017,APR THRU JUN,,WASHINGTON,53,,"INVENTORY, MAX","132,000",
537,2017,APR THRU JUN,,WEST VIRGINIA,54,,"INVENTORY, MAX","7,500",
538,2017,APR THRU JUN,,WISCONSIN,55,,"INVENTORY, MAX","65,000",
539,2017,APR THRU JUN,,WYOMING,56,,"INVENTORY, MAX","30,000",
540,2016,JAN THRU MAR,,ALABAMA,1,,"INVENTORY, MAX","7,500",
541,2016,JAN THRU MAR,,ARIZONA,4,,"INVENTORY, MAX","30,000",
542,2016,JAN THRU MAR,,ARKANSAS,5,,"INVENTORY, MAX","27,000",
543,2016,JAN THRU MAR,,CALIFORNIA,6,,"INVENTORY, MAX","1,410,000",
544,2016,JAN THRU MAR,,COLORADO,8,,"INVENTORY, MAX","8,500",
545,2016,JAN THRU MAR,,CONNECTICUT,9,,"INVENTORY, MAX","2,700",
546,2016,JAN THRU MAR,,FLORIDA,12,,"INVENTORY, MAX","295,000",
547,2016,JAN THRU MAR,,GEORGIA,13,,"INVENTORY, MAX","100,000",
548,2016,JAN THRU MAR,,HAWAII,15,,"INVENTORY, MAX","15,000",
549,2016,JAN THRU MAR,,IDAHO,16,,"INVENTORY, MAX","98,000",
550,2016,JAN THRU MAR,,ILLINOIS,17,,"INVENTORY, MAX","9,500",
551,2016,JAN THRU MAR,,INDIANA,18,,"INVENTORY, MAX","6,500",
552,2016,JAN THRU MAR,,IOWA,19,,"INVENTORY, MAX","13,000",
553,2016,JAN THRU MAR,,KANSAS,20,,"INVENTORY, MAX","5,000",
554,2016,JAN THRU MAR,,KENTUCKY,21,,"INVENTORY, MAX","6,500",
555,2016,JAN THRU MAR,,LOUISIANA,22,,"INVENTORY, MAX","55,000",
556,2016,JAN THRU MAR,,MAINE,23,,"INVENTORY, MAX","3,700",
557,2016,JAN THRU MAR,,MARYLAND,24,,"INVENTORY, MAX","7,500",
558,2016,JAN THRU MAR,,MASSACHUSETTS,25,,"INVENTORY, MAX","3,000",
559,2016,JAN THRU MAR,,MICHIGAN,26,,"INVENTORY, MAX","42,000",
560,2016,JAN THRU MAR,,MINNESOTA,27,,"INVENTORY, MAX","38,000",
561,2016,JAN THRU MAR,,MISSISSIPPI,28,,"INVENTORY, MAX","50,000",
562,2016,JAN THRU MAR,,MISSOURI,29,,"INVENTORY, MAX","10,000",
563,2016,JAN THRU MAR,,MONTANA,30,,"INVENTORY, MAX","65,000",
564,2016,JAN THRU MAR,,NEBRASKA,31,,"INVENTORY, MAX","20,000",
565,2016,JAN THRU MAR,,NEW JERSEY,34,,"INVENTORY, MAX","6,000",
566,2016,JAN THRU MAR,,NEW MEXICO,35,,"INVENTORY, MAX","6,500",
567,2016,JAN THRU MAR,,NEW YORK,36,,"INVENTORY, MAX","33,000",
568,2016,JAN THRU MAR,,NORTH CAROLINA,37,,"INVENTORY, MAX","24,000",
569,2016,JAN THRU MAR,,NORTH DAKOTA,38,,"INVENTORY, MAX","137,000",
570,2016,JAN THRU MAR,,OHIO,39,,"INVENTORY, MAX","16,500",
571,2016,JAN THRU MAR,,OKLAHOMA,40,,"INVENTORY, MAX","13,500",
572,2016,JAN THRU MAR,,OREGON,41,,"INVENTORY, MAX","92,000",
573,2016,JAN THRU MAR,,PENNSYLVANIA,42,,"INVENTORY, MAX","12,500",
574,2016,JAN THRU MAR,,SOUTH CAROLINA,45,,"INVENTORY, MAX","16,500",
575,2016,JAN THRU MAR,,SOUTH DAKOTA,46,,"INVENTORY, MAX","79,000",
576,2016,JAN THRU MAR,,TENNESSEE,47,,"INVENTORY, MAX","9,000",
577,2016,JAN THRU MAR,,TEXAS,48,,"INVENTORY, MAX","320,000",
578,2016,JAN THRU MAR,,UTAH,49,,"INVENTORY, MAX","14,500",
579,2016,JAN THRU MAR,,VERMONT,50,,"INVENTORY, MAX","5,500",
580,2016,JAN THRU MAR,,VIRGINIA,51,,"INVENTORY, MAX","6,500",
581,2016,JAN THRU MAR,,WASHINGTON,53,,"INVENTORY, MAX","146,000",
582,2016,JAN THRU MAR,,WEST VIRGINIA,54,,"INVENTORY, MAX","8,000",
583,2016,JAN THRU MAR,,WISCONSIN,55,,"INVENTORY, MAX","21,000",
584,2016,JAN THRU MAR,,WYOMING,56,,"INVENTORY, MAX","6,500",
585,2016,APR THRU JUN,,ALABAMA,1,,"INVENTORY, MAX","8,000",
586,2016,APR THRU JUN,,ARIZONA,4,,"INVENTORY, MAX","23,000",
587,2016,APR THRU JUN,,ARKANSAS,5,,"INVENTORY, MAX","24,000",
588,2016,APR THRU JUN,,CALIFORNIA,6,,"INVENTORY, MAX","1,150,000",
589,2016,APR THRU JUN,,COLORADO,8,,"INVENTORY, MAX","29,000",
590,2016,APR THRU JUN,,CONNECTICUT,9,,"INVENTORY, MAX","2,500",
591,2016,APR THRU JUN,,FLORIDA,12,,"INVENTORY, MAX","240,000",
592,2016,APR THRU JUN,,GEORGIA,13,,"INVENTORY, MAX","111,000",
593,2016,APR THRU JUN,,HAWAII,15,,"INVENTORY, MAX","13,500",
594,2016,APR THRU JUN,,IDAHO,16,,"INVENTORY, MAX","80,000",
595,2016,APR THRU JUN,,ILLINOIS,17,,"INVENTORY, MAX","9,000",
596,2016,APR THRU JUN,,INDIANA,18,,"INVENTORY, MAX","7,000",
597,2016,APR THRU JUN,,IOWA,19,,"INVENTORY, MAX","26,000",
598,2016,APR THRU JUN,,KANSAS,20,,"INVENTORY, MAX","6,000",
599,2016,APR THRU JUN,,KENTUCKY,21,,"INVENTORY, MAX","6,000",
600,2016,APR THRU JUN,,LOUISIANA,22,,"INVENTORY, MAX","53,000",
601,2016,APR THRU JUN,,MAINE,23,,"INVENTORY, MAX","25,000",
602,2016,APR THRU JUN,,MARYLAND,24,,"INVENTORY, MAX","9,000",
603,2016,APR THRU JUN,,MASSACHUSETTS,25,,"INVENTORY, MAX","8,500",
604,2016,APR THRU JUN,,MICHIGAN,26,,"INVENTORY, MAX","103,000",
605,2016,APR THRU JUN,,MINNESOTA,27,,"INVENTORY, MAX","126,000",
606,2016,APR THRU JUN,,MISSISSIPPI,28,,"INVENTORY, MAX","90,000",
607,2016,APR THRU JUN,,MISSOURI,29,,"INVENTORY, MAX","12,500",
608,2016,APR THRU JUN,,MONTANA,30,,"INVENTORY, MAX","157,000",
609,2016,APR THRU JUN,,NEBRASKA,31,,"INVENTORY, MAX","43,000",
610,2016,APR THRU JUN,,NEW JERSEY,34,,"INVENTORY, MAX","18,000",
611,2016,APR THRU JUN,,NEW MEXICO,35,,"INVENTORY, MAX","6,500",
612,2016,APR THRU JUN,,NEW YORK,36,,"INVENTORY, MAX","46,000",
613,2016,APR THRU JUN,,NORTH CAROLINA,37,,"INVENTORY, MAX","24,000",
614,2016,APR THRU JUN,,NORTH DAKOTA,38,,"INVENTORY, MAX","530,000",
615,2016,APR THRU JUN,,OHIO,39,,"INVENTORY, MAX","16,500",
616,2016,APR THRU JUN,,OKLAHOMA,40,,"INVENTORY, MAX","13,000",
617,2016,APR THRU JUN,,OREGON,41,,"INVENTORY, MAX","132,000",
618,2016,APR THRU JUN,,PENNSYLVANIA,42,,"INVENTORY, MAX","14,000",
619,2016,APR THRU JUN,,SOUTH CAROLINA,45,,"INVENTORY, MAX","13,500",
620,2016,APR THRU JUN,,SOUTH DAKOTA,46,,"INVENTORY, MAX","182,000",
621,2016,APR THRU JUN,,TENNESSEE,47,,"INVENTORY, MAX","8,000",
622,2016,APR THRU JUN,,TEXAS,48,,"INVENTORY, MAX","350,000",
623,2016,APR THRU JUN,,UTAH,49,,"INVENTORY, MAX","25,000",
624,2016,APR THRU JUN,,VERMONT,50,,"INVENTORY, MAX","6,500",
625,2016,APR THRU JUN,,VIRGINIA,51,,"INVENTORY, MAX","6,500",
626,2016,APR THRU JUN,,WASHINGTON,53,,"INVENTORY, MAX","143,000",
627,2016,APR THRU JUN,,WEST VIRGINIA,54,,"INVENTORY, MAX","7,000",
628,2016,APR THRU JUN,,WISCONSIN,55,,"INVENTORY, MAX","78,000",
629,2016,APR THRU JUN,,WYOMING,56,,"INVENTORY, MAX","27,000",
630,2016,JUL THRU SEP,,ALABAMA,1,,"INVENTORY, MAX","8,000",
631,2016,JUL THRU SEP,,ARIZONA,4,,"INVENTORY, MAX","32,000",
632,2016,JUL THRU SEP,,ARKANSAS,5,,"INVENTORY, MAX","32,000",
633,2016,JUL THRU SEP,,CALIFORNIA,6,,"INVENTORY, MAX","820,000",
634,2016,JUL THRU SEP,,COLORADO,8,,"INVENTORY, MAX","37,000",
635,2016,JUL THRU SEP,,CONNECTICUT,9,,"INVENTORY, MAX","3,100",
636,2016,JUL THRU SEP,,FLORIDA,12,,"INVENTORY, MAX","220,000",
637,2016,JUL THRU SEP,,GEORGIA,13,,"INVENTORY, MAX","103,000",
638,2016,JUL THRU SEP,,HAWAII,15,,"INVENTORY, MAX","13,500",
639,2016,JUL THRU SEP,,IDAHO,16,,"INVENTORY, MAX","131,000",
640,2016,JUL THRU SEP,,ILLINOIS,17,,"INVENTORY, MAX","11,000",
641,2016,JUL THRU SEP,,INDIANA,18,,"INVENTORY, MAX","9,500",
642,2016,JUL THRU SEP,,IOWA,19,,"INVENTORY, MAX","50,000",
643,2016,JUL THRU SEP,,KANSAS,20,,"INVENTORY, MAX","8,000",
644,2016,JUL THRU SEP,,KENTUCKY,21,,"INVENTORY, MAX","7,500",
645,2016,JUL THRU SEP,,LOUISIANA,22,,"INVENTORY, MAX","60,000",
646,2016,JUL THRU SEP,,MAINE,23,,"INVENTORY, MAX","5,500",
647,2016,JUL THRU SEP,,MARYLAND,24,,"INVENTORY, MAX","7,000",
648,2016,JUL THRU SEP,,MASSACHUSETTS,25,,"INVENTORY, MAX","9,500",
649,2016,JUL THRU SEP,,MICHIGAN,26,,"INVENTORY, MAX","108,000",
650,2016,JUL THRU SEP,,MINNESOTA,27,,"INVENTORY, MAX","138,000",
651,2016,JUL THRU SEP,,MISSISSIPPI,28,,"INVENTORY, MAX","20,000",
652,2016,JUL THRU SEP,,MISSOURI,29,,"INVENTORY, MAX","13,500",
